subseries,filename,path,size,created,modified,accessed,md5,sha1,flagged,labels,comment,type,exportedAs
Bookmark: 03 Suberies III: Natural History Column,NATHIN14,/CM031.ad1/A::A:\/NATHIN14,23828 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/18/1993 1:24:54 PM (1993-02-18 21:24:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),DB20BBEF755AAA5F2E11537372D2253F,A99B5366DB2F3B11534892D571B39703953F0F24,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN14[151005].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN15,/CM082.ad1/A::A:\/NATHIN15,37445 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/24/1993 12:34:26 PM (1993-03-24 20:34:26 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),60C0C33205AE15CE57CD334F5A39CBF2,2F7924930E829777012605DB75F1BB9A76478030,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN15.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN15,/CM031.ad1/A::A:\/NATHIN15,42466 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/5/1995 5:00:36 PM (1995-06-06 00:00:36 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),F40461E3E7D619E94DCC4C4F7AC32207,0845AA2C84594964008D63D426DC0E559065279F,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN15.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN15.BK!,/CM031.ad1/A::A:\/NATHIN15.BK!,42466 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/5/1995 4:53:50 PM (1995-06-05 23:53:50 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),A8F17E855DDBF0A3AD6D57ED61C09A7A,64B3F7E8A57E08E1EB4FF118B273584D77148024,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN15.BK!.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN16,/CM082.ad1/A::A:\/NATHIN16,29274 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4/20/1993 2:10:54 PM (1993-04-20 21:10:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),39C36AA6432DBD3FAFDACB2A85673126,D497B92F79DBDD2EC2F8B4008041ADCC40145330,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN16.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN16,/CM031.ad1/A::A:\/NATHIN16,31081 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/5/1995 10:37:58 AM (1995-06-05 17:37:58 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),D258F3D2DE98D273210E1C16B8EC2747,88677260C40D50F4C5FD252FBAB0601FE262812F,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN16.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN16.BK!,/CM031.ad1/A::A:\/NATHIN16.BK!,29274 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4/20/1993 2:10:54 PM (1993-04-20 21:10:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),790B96DA98E2C835F48FAED065ACCEAA,F56B73CDCF354C71F736BF429DAA7A4F17EC8082,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN16.BK!.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN17,/CM082.ad1/A::A:\/NATHIN17,29773 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/27/1993 12:06:48 PM (1993-05-27 19:06:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2E9B652ED8CDDCCB8B87676293D52203,CCB98E9C2F5743E8CE6A1940D64BBD7291902879,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN17.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN17,/CM031.ad1/A::A:\/NATHIN17,29773 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/27/1993 12:06:48 PM (1993-05-27 19:06:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2E9B652ED8CDDCCB8B87676293D52203,CCB98E9C2F5743E8CE6A1940D64BBD7291902879,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN17[151008].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN18,/CM082.ad1/A::A:\/NATHIN18,32595 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/30/1993 4:09:20 PM (1993-06-30 23:09:20 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B3EB45A6EBB6DEB638CDBB488C03C600,7EBA69F630FC4EE98888873950F7611095C756F9,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN18.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN18,/CM031.ad1/A::A:\/NATHIN18,32595 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/30/1993 4:09:20 PM (1993-06-30 23:09:20 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B3EB45A6EBB6DEB638CDBB488C03C600,7EBA69F630FC4EE98888873950F7611095C756F9,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN18[151002].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN19,/CM082.ad1/A::A:\/NATHIN19,31343 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/13/1993 11:28:40 AM (1993-07-13 18:28:40 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),A34D11634F16BA227725355373BCAA56,B4C4E18C380529389153226CF926B24D5253A8B0,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN19.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN19,/CM031.ad1/A::A:\/NATHIN19,31343 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/13/1993 11:28:40 AM (1993-07-13 18:28:40 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),A34D11634F16BA227725355373BCAA56,B4C4E18C380529389153226CF926B24D5253A8B0,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN19[151010].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN20,/CM082.ad1/A::A:\/NATHIN20,36436 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/25/1993 2:07:08 PM (1993-08-25 21:07:08 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),88E725A704560301A470197F331E57BE,07900CCBD9161AEC41E9B1EE58898163BCE4A678,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN20.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN20,/CM031.ad1/A::A:\/NATHIN20,36436 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/25/1993 2:07:08 PM (1993-08-25 21:07:08 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),88E725A704560301A470197F331E57BE,07900CCBD9161AEC41E9B1EE58898163BCE4A678,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN20[151011].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN21,/CM082.ad1/A::A:\/NATHIN21,39746 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/9/1993 11:29:04 AM (1993-09-09 18:29:04 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4FFD0E0F8B34771BAA2E16A91FDF5C68,8DBB903162EEC1F53A393DA525C0AB118F7182AB,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN21.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN21,/CM031.ad1/A::A:\/NATHIN21,39746 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/9/1993 11:29:04 AM (1993-09-09 18:29:04 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4FFD0E0F8B34771BAA2E16A91FDF5C68,8DBB903162EEC1F53A393DA525C0AB118F7182AB,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN21[151012].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN22,/CM082.ad1/A::A:\/NATHIN22,26240 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),10/27/1993 6:13:58 PM (1993-10-28 01:13:58 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),815E4652FCAD1A5FFFA907865E835661,AF3347CA4D6A4CF15CE921C1B7157997B93B60CC,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN22.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN22,/CM031.ad1/A::A:\/NATHIN22,26240 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),10/27/1993 6:13:58 PM (1993-10-28 01:13:58 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),815E4652FCAD1A5FFFA907865E835661,AF3347CA4D6A4CF15CE921C1B7157997B93B60CC,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN22[151013].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN23,/CM082.ad1/A::A:\/NATHIN23,32515 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),11/18/1993 2:13:54 PM (1993-11-18 22:13:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7830172FD41803267ACA762E4B96DCBA,65A7F7199C0C06B833ACCE34EDA924D3FB370F42,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN23.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN23,/CM031.ad1/A::A:\/NATHIN23,32515 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),11/18/1993 2:13:54 PM (1993-11-18 22:13:54 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7830172FD41803267ACA762E4B96DCBA,65A7F7199C0C06B833ACCE34EDA924D3FB370F42,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN23[151014].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN24,/CM082.ad1/A::A:\/NATHIN24,35536 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/22/1993 3:12:56 PM (1993-12-22 23:12:56 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BE89FB9F9DD0C5645EE2FE61BC56D91D,976AED62E66E55863C58B1C35450994B5E6CCD6D,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN24.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN24,/CM031.ad1/A::A:\/NATHIN24,40488 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:21:22 PM (1995-06-06 21:21:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CDC288BF7A600A9CF1B687BA931E4527,88A95AE6B49502663990225C2234DE39ED03E018,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN24.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN24.BK!,/CM031.ad1/A::A:\/NATHIN24.BK!,40488 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:14:50 PM (1995-06-06 21:14:50 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),75C394A04559D3D3D2EB6230ECBB6271,05B13D584711E09385D9D4307B597176E56A5BF6,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN24.BK!.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN25,/CM117.ad1/A::A:\/NATHIN25,36001 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9/27/1994 2:12:32 PM (1994-09-27 21:12:32 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),D20C7A7AA8CDC5167BD16D12E689385B,3D33336538D0BA4644B9806B562CE7801B99D1F3,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN25.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN25,/CM031.ad1/A::A:\/NATHIN25,37634 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:46:38 PM (1995-06-06 21:46:38 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),270FD5B31D3DE57D6A48C913A6CD9163,C90C004D0019ECE891A9D0894CCEB05E7D15BD7E,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN25.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN25.BK!,/CM031.ad1/A::A:\/NATHIN25.BK!,37620 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/30/1995 1:38:46 PM (1995-05-30 20:38:46 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2A5532725E35354245FF6752C0E87C78,2E4B18ACD58F84E8F6794211F0CE020B472F14F8,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN25.BK!.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN26,/CM082.ad1/A::A:\/NATHIN26,37602 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/24/1994 12:03:42 PM (1994-02-24 20:03:42 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3DA3188874F503BFA3ABAF64D2BAA26A,F3EC39548A5D077F253AC24A797A5A08FF91CEB7,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN26.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN26,/CM031.ad1/A::A:\/NATHIN26,43101 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 9:47:08 AM (1995-06-13 16:47:08 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),EB11F63BFC0BA567A49FFF984D04FBE9,B29AAD7328CD11FDB70D1D4A5840B18EB706C1B2,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN26.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN26.BK!,/CM031.ad1/A::A:\/NATHIN26.BK!,37602 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2/24/1994 12:03:42 PM (1994-02-24 20:03:42 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),785E77488E0C3C849D38E71527B1564C,ADEB3490A9AD791D0CEC25920E6643D4E299FB00,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN26.BK!.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN27,/CM082.ad1/A::A:\/NATHIN27,8192 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3/17/1994 5:41:34 PM (1994-03-18 01:41:34 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),4B56107D49597507BD3E75E78F8D25BA,E260F1E02F111B7575F32B1152F567524161E50D,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN27.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN27,/CM031.ad1/A::A:\/NATHIN27,28977 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/30/1995 4:43:02 PM (1995-05-30 23:43:02 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),28A7D17F93B1D9BDD1C49B763B06742C,0B0A9E52C3B58F80A342C62351E208EF863C7FAA,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN27.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN27.BK!,/CM031.ad1/A::A:\/NATHIN27.BK!,28977 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/30/1995 4:36:02 PM (1995-05-30 23:36:02 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),57303A6B10C9DBE998AF5CE6CDD30CF7,E7FF127929CC3843562C0F04376506247DBD1AF0,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN27.BK!.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN28,/CM031.ad1/A::A:\/NATHIN28,22143 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:36:18 PM (1995-06-06 21:36:18 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2476AA7812F0AB272BEDBD9F78E7D4B4,DC81775E4A745E64472014E5C54FCD4FDDAF2ED7,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN28.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN28.BK!,/CM031.ad1/A::A:\/NATHIN28.BK!,22133 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/30/1995 10:42:30 AM (1995-05-30 17:42:30 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),41BF9A546019BC4233CBB51CD59F0AFD,2FEBEB754C5DA9073A74B582CC36F7B35C82AE66,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN28.BK!.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN29,/CM117.ad1/A::A:\/NATHIN29,31482 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/9/1994 1:56:00 PM (1994-08-09 20:56:00 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),2C2EF5C5D6C29E8EEDED0C7AD74D90ED,DEBF12BE5353087187AD8441C5F09DD4E9E59CA1,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN29.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN29,/CM082.ad1/A::A:\/NATHIN29,4096 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7/6/1982 2:01:26 PM (1982-07-06 21:01:26 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8ED0B3803C0852E6A6A2ACC4E4BD4D2F,6BA807CE3D35A59DB66A81FDBCBA969B94FAF9CE,False,"D,CM:3.5,O,A,I,P",n/a,Unknown,files\NATHIN29
Bookmark: 03 Suberies III: Natural History Column,NATHIN29,/CM031.ad1/A::A:\/NATHIN29,31482 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/9/1994 1:56:00 PM (1994-08-09 20:56:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),2C2EF5C5D6C29E8EEDED0C7AD74D90ED,DEBF12BE5353087187AD8441C5F09DD4E9E59CA1,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.0,files\NATHIN29[151020].wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN30,/CM117.ad1/A::A:\/NATHIN30,30848 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/9/1994 2:21:40 PM (1994-08-09 21:21:40 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),BBF2AC16FA4670CF8104CDE4E03E5CF0,A9B29F480C50D7CDABBD636774BEFB168CE76350,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN30.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN30,/CM031.ad1/A::A:\/NATHIN30,31851 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/5/1995 9:55:04 AM (1995-06-05 16:55:04 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1C296DCD2695FD3E8986919CBE0E7A00,56C282500E095C852E12FFB7DBB62D8730B37FA1,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN30.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN30.BK!,/CM031.ad1/A::A:\/NATHIN30.BK!,30848 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/9/1994 2:21:40 PM (1994-08-09 21:21:40 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BBF2AC16FA4670CF8104CDE4E03E5CF0,A9B29F480C50D7CDABBD636774BEFB168CE76350,False,"D,CM:5.25,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN30.BK!.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN31,/CM117.ad1/A::A:\/NATHIN31,38107 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/29/1994 9:02:48 AM (1994-08-29 16:02:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B46B157D3A035220F8DF4CF15378807B,54CC495FB27852F8995B59EBF58891DA65C8410F,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN31.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN32,/CM117.ad1/A::A:\/NATHIN32,37180 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),11/1/1994 11:45:00 AM (1994-11-01 19:45:00 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),2B6F0B7C3EB9A75E51CC37ADC5063969,1FB55F7C7EA010874A2D3FCC5E29C36F4E600C07,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN32.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN33,/CM117.ad1/A::A:\/NATHIN33,32912 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/8/1994 8:32:32 AM (1994-12-08 16:32:32 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),19B6BFD46B27AA18478CD9B7723754AB,077A636003B48C680226BC75DBCEFD7EF7738CBE,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN33.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN34,/CM117.ad1/A::A:\/NATHIN34,30435 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),12/22/1994 3:36:14 PM (1994-12-22 23:36:14 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6C48D006B5785288E810C3DD23F7F792,8986D5DE4BC55C8CD9D06F1F37B74203797AD474,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN34.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN35,/CM117.ad1/A::A:\/NATHIN35,28469 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1/17/1995 2:28:30 PM (1995-01-17 22:28:30 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),1AA79E2C01A8EF9BC361E0D639556D28,37F398A1FE37534376479786E88A3E25EDDE77B3,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 5.1,files\NATHIN35.wp5
Bookmark: 03 Suberies III: Natural History Column,NATHIN36,/CM117.ad1/A::A:\/NATHIN36,37664 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 2:21:08 PM (1995-06-09 21:21:08 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),3E1BC3052A61DD3D11AA0A4F3D6C7847,77AFB096D34EF332F752800A0DE3D2635253E2E5,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN36.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN37.WPD,/CM117.ad1/A::A:\/NATHIN37.WPD,26545 B,4/17/1995 8:57:48 AM (1995-04-17 15:57:48 UTC),4/17/1995 8:57:48 AM (1995-04-17 15:57:48 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),A5B51FB4DEF542B93508A82101DF6EE1,49AC5ADE87332E62DB04DDFDDE0615BB646B61F7,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN37.WPD
Bookmark: 03 Suberies III: Natural History Column,NATHIN38.WPD,/CM117.ad1/A::A:\/NATHIN38.WPD,28060 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 9:01:54 AM (1995-06-13 16:01:54 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),588307F6568FA039CE81D1B26B6FAE75,0CAC1D199BFE9D066DBD0A7D6FB0705FD7E37E1F,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN38.WPD
Bookmark: 03 Suberies III: Natural History Column,NATHIN39.WPD,/CM117.ad1/A::A:\/NATHIN39.WPD,32815 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),5/24/1995 1:49:10 PM (1995-05-24 20:49:10 UTC),11/26/2001 11:00:00 PM (2001-11-27 07:00:00 UTC),A9944C4C138B92DCD20A7704E58EE16A,E154B4A2A2BB8A17FEB443D7A69F85E17624E012,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN39.WPD
Bookmark: 03 Suberies III: Natural History Column,NATHIN40.BK!,/CM117.ad1/A::A:\/NATHIN40.BK!,24472 B,6/15/1995 2:34:26 PM (1995-06-15 21:34:26 UTC),6/15/1995 2:34:26 PM (1995-06-15 21:34:26 UTC),3/30/2004 11:00:00 PM (2004-03-31 07:00:00 UTC),5689C802A31682C1DA57B2D35A97F4AB,6B96302EC144D075D67217D02487BEB189B93BB1,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN40.BK!.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN40.WPD,/CM117.ad1/A::A:\/NATHIN40.WPD,24248 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/15/1995 5:14:26 PM (1995-06-16 00:14:26 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),726C5A9C829885144B309FCB01E4C619,4BDAC19CADD54A3C34298A42116FF0706E17F1DE,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN40.WPD
Bookmark: 03 Suberies III: Natural History Column,NATHIN41,/CM117.ad1/A::A:\/NATHIN41,28427 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),8/2/1995 11:23:42 AM (1995-08-02 18:23:42 UTC),3/30/2004 11:00:00 PM (2004-03-31 07:00:00 UTC),84BB239C93325B5D48E621C7D86A7BA5,7C58C09296E4FF97859004BD9ECDE7ED48D829B0,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN41.wpd
Bookmark: 03 Suberies III: Natural History Column,NATHIN41.BK!,/CM117.ad1/A::A:\/NATHIN41.BK!,28450 B,7/27/1995 2:15:24 PM (1995-07-27 21:15:24 UTC),7/27/1995 2:15:24 PM (1995-07-27 21:15:24 UTC),3/30/2004 11:00:00 PM (2004-03-31 07:00:00 UTC),362026E128F6AB9BBECA35144C7EEBE4,32A46D78CE2BE712EBCCB53310864457F347156F,False,"D,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\NATHIN41.BK!.wpd
